Running job on compute-2-02
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=40000, coeff=1, trial=0, epsilon=0.025 as entry already exists.
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=20099, Oracle MIS=20000, Improvement=353
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=20006, Oracle MIS=20000, Improvement=353
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=40000, Oracle MIS=19871, Improvement=0
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=40000, Oracle MIS=19871, Improvement=0
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=39998, Oracle MIS=19869, Improvement=-2
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=39949, Oracle MIS=19820, Improvement=-51
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=39067, Oracle MIS=19878, Improvement=7
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=34033, Oracle MIS=20000, Improvement=129
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=25549, Oracle MIS=20000, Improvement=129
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=21028, Oracle MIS=20000, Improvement=129
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=20078, Oracle MIS=20000, Improvement=129
n=40000, coeff=14, trial=7, GT MIS=20000, Greedy MIS=19871, |S|=20002, Oracle MIS=20000, Improvement=129
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=40000, Oracle MIS=19874, Improvement=0
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=40000, Oracle MIS=19874, Improvement=0
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=39998, Oracle MIS=19828, Improvement=-46
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=39962, Oracle MIS=19748, Improvement=-126
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=39076, Oracle MIS=19876, Improvement=2
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=34130, Oracle MIS=20000, Improvement=126
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=25880, Oracle MIS=20000, Improvement=126
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=21098, Oracle MIS=20000, Improvement=126
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=20079, Oracle MIS=20000, Improvement=126
n=40000, coeff=14, trial=8, GT MIS=20000, Greedy MIS=19874, |S|=20006, Oracle MIS=20000, Improvement=126
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=40000, Oracle MIS=19620, Improvement=0
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=40000, Oracle MIS=19620, Improvement=0
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=40000, Oracle MIS=19620, Improvement=0
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=39973, Oracle MIS=19594, Improvement=-26
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=39261, Oracle MIS=19568, Improvement=-52
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=34512, Oracle MIS=20000, Improvement=380
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=25857, Oracle MIS=20000, Improvement=380
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=21092, Oracle MIS=20000, Improvement=380
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=20079, Oracle MIS=20000, Improvement=380
n=40000, coeff=14, trial=9, GT MIS=20000, Greedy MIS=19620, |S|=20003, Oracle MIS=20000, Improvement=380
Skipping n=40000, coeff=15, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=4, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=5, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=6, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=7, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=8, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=15, trial=9, epsilon=0.25 as entry already exists.
Results saved to bipartite_experiment_results_epislons_40000.csv
